timestamp x y z
644871670027961876 252 366 936
644871670047700591 260 364 926
644871670067439306 278 374 917
644871670087178021 284 382 920
644871670106916736 274 379 917
644871670126655451 262 373 923
644871670146394166 268 376 922
644871670166132881 258 377 926
644871670185871596 264 378 921
644871670205610311 269 376 919
644871670225349026 270 378 917
644871670245087741 273 378 917
644871670264826456 272 379 923
644871670284565171 286 383 917
644871670304303886 281 381 902
644871670324042601 250 395 919
644871670343781316 243 390 915
644871670363520031 263 398 905
644871670383258746 281 412 891
644871670402997461 299 421 893
644871670422736176 295 417 896
644871670442513148 307 417 892
644871670462250770 296 407 901
644871670481988392 284 403 905
644871670501726014 291 397 897
644871670521463636 281 395 895
644871670541201258 276 394 899
644871670560938880 288 397 893
644871670580676502 291 401 899
644871670600414124 288 398 896
644871670620151746 283 400 905
644871670639889368 286 400 896
644871670659626990 282 401 908
644871670679364612 285 398 889
644871670699102234 282 403 907
644871670718839856 296 402 890
644871670738577478 291 404 903
644871670758315100 297 400 890
644871670778052722 276 401 898
644871670797790344 285 397 893
644871670817527966 287 398 892
644871670837265588 281 399 907
644871670857003210 270 398 909
644871670876740832 270 401 915
644871670896478454 281 402 889
644871670916216076 282 399 888
644871670935953698 273 402 898
644871670955691320 277 394 905
644871670975428942 271 393 904
644871670995166564 269 387 901
644871671014904186 276 389 912
644871671034641808 309 390 910
644871671054379430 287 385 895
644871671074117052 262 384 916
644871671093854674 255 383 915
644871671113592296 262 384 910
644871671133329918 291 387 907
644871671152876398 280 389 909
644871671172619482 275 385 914
644871671192362566 291 385 913
644871671212105650 279 377 914
644871671231848734 264 379 910
644871671251591818 265 381 920
644871671271334902 266 383 917
644871671291077986 269 384 918
644871671310821070 273 385 916
644871671330564154 268 385 914
644871671350307238 277 389 909
644871671370050322 270 387 914
644871671389793406 273 386 916
644871671409536490 270 385 915
644871671429279574 268 386 909
644871671449022658 266 385 914
644871671468765742 267 386 911
644871671488508826 270 385 918
644871671508251910 272 385 908
644871671527994994 265 385 920
644871671547738078 272 383 909
644871671567481162 271 387 905
644871671587224246 267 386 917
644871671606967330 274 385 907
644871671626710414 265 384 916
644871671646453498 270 385 909
644871671666196582 266 386 914
644871671685939666 266 385 914
644871671705682750 272 385 915
644871671725425834 270 384 912
644871671745168918 265 385 907
644871671764912002 264 387 912
644871671784655086 271 385 913
644871671804398170 269 386 913
644871671824141254 271 386 916
644871671843884338 265 385 916
644871671863754861 264 386 912
644871671883494304 269 387 914
644871671903233747 267 385 915
644871671922973190 267 384 914
644871671942712633 263 384 913
644871671962452076 263 384 910
644871671982191519 268 385 911
644871672001930962 271 386 913
644871672021670405 274 385 913
644871672041409848 267 386 912
644871672061149291 274 385 915
644871672080888734 305 381 917
644871672100628177 319 383 896
644871672120367620 258 388 917
644871672140107063 264 390 927
644871672159846506 282 384 916
644871672179585949 270 386 904
644871672199325392 229 394 911
644871672219064835 241 395 904
644871672238804278 267 398 894
644871672258543721 286 407 896
644871672278283164 286 409 895
644871672298022607 280 405 908
644871672317762050 288 395 897
644871672337501493 273 393 906
644871672357240936 270 393 903
644871672376980379 269 389 903
644871672396719822 276 392 911
644871672416459265 277 391 903
644871672436198708 269 393 912
644871672455938151 272 393 903
644871672475677594 268 394 904
644871672495417037 281 394 901
644871672515156480 276 392 898
644871672534895923 281 393 902
644871672554635366 287 394 894
644871672574311115 275 394 906
644871672594052378 288 396 904
644871672613793641 271 395 907
644871672633534904 271 397 905
644871672653276167 271 394 906
644871672673017430 274 394 907
644871672692758693 277 395 902
644871672712499956 270 395 913
644871672732241219 291 394 889
644871672751982482 267 395 903
644871672771723745 277 396 901
644871672791465008 289 393 906
644871672811206271 280 395 901
644871672830947534 274 396 909
644871672850688797 277 394 906
644871672870430060 275 395 906
644871672890171323 277 392 903
644871672909912586 274 392 904
644871672929653849 273 392 901
644871672949395112 272 393 903
644871672969136375 274 394 902
644871672988877638 278 395 903
644871673008618901 276 395 903
644871673028360164 274 395 901
644871673048101427 277 393 901
644871673067842690 282 393 902
644871673087583953 284 390 905
644871673107325216 281 393 906
644871673127066479 272 395 908
644871673146807742 269 393 907
644871673166549005 277 394 905
644871673186290268 280 392 901
644871673206031531 273 391 905
644871673225772794 277 392 904
644871673245514057 280 393 903
644871673265255320 278 397 905
644871673284869172 280 395 904
644871673304614076 275 395 907
644871673324358980 275 394 903
644871673344103884 272 393 904
644871673363848788 274 393 904
644871673383593692 276 394 904
644871673403338596 276 393 903
644871673423083500 276 394 903
644871673442828404 277 395 904
644871673462573308 276 394 903
644871673482318212 277 393 904
644871673502063116 274 393 903
644871673521808020 277 394 907
644871673541552924 274 394 897
644871673561297828 273 395 906
644871673581042732 280 393 904
644871673600787636 277 395 904
644871673620532540 275 394 903
644871673640277444 273 395 905
644871673660022348 272 394 905
644871673679767252 275 394 906
644871673699512156 278 395 903
644871673719257060 274 396 903
644871673739001964 270 395 899
644871673758746868 272 393 899
644871673778491772 276 394 902
644871673798236676 278 393 903
644871673817981580 278 394 910
644871673837726484 281 397 904
644871673857471388 280 399 908
644871673877216292 280 395 908
644871673896961196 276 397 904
644871673916706100 267 390 905
644871673936451004 277 392 899
644871673956195908 270 394 904
644871673975940812 277 394 905
644871673995660248 281 397 901
644871674015405880 270 395 908
644871674035151512 279 397 902
644871674054897144 277 396 902
644871674074642776 279 394 903
644871674094388408 278 393 903
644871674114134040 280 393 908
644871674133879672 279 395 906
644871674153625304 277 393 901
644871674173370936 272 395 900
644871674193116568 275 395 903
644871674212862200 275 391 902
644871674232607832 275 393 906
644871674252353464 274 393 906
644871674272099096 274 396 906
644871674291844728 279 401 905
644871674311590360 277 395 904
644871674331335992 273 395 904
644871674351081624 274 394 907
644871674370827256 279 394 903
644871674390572888 277 394 903
644871674410318520 275 394 903
644871674430064152 278 395 905
644871674449809784 278 393 902
644871674469555416 276 395 903
644871674489301048 279 393 905
644871674509046680 272 394 901
644871674528792312 277 395 901
644871674548537944 276 393 902
644871674568283576 280 394 905
644871674588029208 276 395 903
644871674607774840 278 396 904
644871674627520472 275 395 905
644871674647266104 275 397 902
644871674667011736 270 396 909
644871674686757368 267 397 907
644871674706464775 273 395 905
644871674726211500 273 397 903
644871674745958225 271 393 903
644871674765704950 279 393 895
644871674785451675 276 389 901
644871674805198400 275 391 907
644871674824945125 279 392 911
644871674844691850 282 392 908
644871674864438575 286 393 906
644871674884185300 276 390 909
644871674903932025 271 389 911
644871674923678750 270 391 908
644871674943425475 269 391 905
644871674963172200 269 391 907
644871674982918925 270 391 901
644871675002665650 280 391 905
644871675022412375 278 393 904
644871675042159100 272 393 903
644871675061905825 270 393 906
644871675081652550 273 392 903
644871675101399275 277 392 911
644871675121146000 283 392 906
644871675140892725 277 394 914
644871675160639450 274 393 908
644871675180386175 270 391 909
644871675200132900 279 390 902
644871675219879625 272 389 907
644871675239626350 275 390 901
644871675259373075 272 392 904
644871675279119800 275 392 907
644871675298866525 280 393 902
644871675318613250 275 396 909
644871675338359975 275 395 902
644871675358106700 273 392 907
644871675377853425 272 394 906
644871675397600150 277 395 905
644871675417385132 272 393 906
644871675437130764 274 392 903
644871675456876396 276 394 901
644871675476622028 276 391 898
644871675496367660 275 394 902
644871675516113292 275 392 898
644871675535858924 275 394 900
644871675555604556 275 392 900
644871675575350188 278 390 899
644871675595095820 274 393 905
644871675614841452 274 392 904
644871675634587084 274 393 908
644871675654332716 275 393 910
644871675674078348 273 391 905
644871675693823980 275 393 904
644871675713569612 275 395 900
644871675733315244 269 394 905
644871675753060876 282 394 905
644871675772806508 282 391 903
644871675792552140 281 393 908
644871675812297772 281 393 905
644871675832043404 270 390 910
644871675851789036 269 391 907
644871675871534668 270 390 908
644871675891280300 271 390 906
644871675911025932 272 392 905
644871675930771564 277 391 904
644871675950517196 277 391 903
644871675970262828 277 392 906
644871675990008460 275 392 902
644871676009754092 276 391 906
644871676029499724 278 390 909
644871676049245356 281 392 911
644871676068990988 275 394 912
644871676088736620 270 391 909
644871676108482252 272 391 906
644871676128125949 270 390 908
644871676147874494 273 391 910
644871676167623039 271 389 918
644871676187371584 284 391 910
644871676207120129 266 397 877
644871676226868674 253 401 903
644871676246617219 277 395 907
644871676266365764 277 392 895
644871676286114309 258 391 917
644871676305862854 261 385 920
644871676325611399 278 374 919
644871676345359944 294 372 918
644871676365108489 285 370 907
644871676384857034 255 378 919
644871676404605579 257 383 913
644871676424354124 269 386 910
644871676444102669 276 388 911
644871676463851214 298 390 903
644871676483599759 295 389 904
644871676503348304 293 388 912
644871676523096849 301 387 915
644871676542845394 290 387 906
644871676562593939 253 386 905
644871676582342484 262 410 913
644871676602091029 265 410 909
644871676621839574 274 404 892
644871676641588119 270 396 893
644871676661336664 268 410 887
644871676681085209 294 421 895
644871676700833754 297 407 888
644871676720582299 298 409 908
644871676740330844 299 402 895
644871676760079389 281 400 904
644871676779827934 269 399 901
644871676799576479 272 401 901
644871676819325024 275 398 897
644871676839188284 277 398 898
644871676858933552 278 398 898
644871676878678820 280 399 898
644871676898424088 292 402 897
644871676918169356 286 400 895
644871676937914624 281 405 896
644871676957659892 276 403 896
644871676977405160 290 402 901
644871676997150428 284 397 898
644871677016895696 278 401 906
644871677036640964 277 398 898
644871677056386232 277 404 904
644871677076131500 283 396 902
644871677095876768 285 400 892
644871677115622036 279 397 903
644871677135367304 280 397 896
644871677155112572 281 402 902
644871677174857840 283 400 903
644871677194603108 289 406 898
644871677214348376 276 401 903
644871677234093644 281 400 900
644871677253838912 278 399 900
644871677273584180 283 398 901
644871677293329448 282 400 901
644871677313074716 280 400 906
644871677332819984 279 399 908
644871677352565252 257 401 916
644871677372310520 268 395 891
644871677392055788 282 413 879
644871677411801056 283 406 909
644871677431546324 280 397 897
644871677451291592 270 395 908
644871677471036860 262 389 907
644871677490782128 261 386 912
644871677510527396 270 388 910
644871677530272664 272 389 909
644871677549928739 269 388 922
644871677569676556 276 384 910
644871677589424373 270 383 906
644871677609172190 254 387 907
644871677628920007 269 389 900
644871677648667824 282 394 900
644871677668415641 273 396 908
644871677688163458 271 393 912
644871677707911275 273 393 911
644871677727659092 268 395 914
644871677747406909 267 394 911
644871677767154726 268 389 911
644871677786902543 265 389 910
644871677806650360 267 388 910
644871677826398177 267 390 910
644871677846145994 272 388 911
644871677865893811 290 389 903
644871677885641628 275 390 904
644871677905389445 264 395 897
644871677925137262 272 406 912
644871677944885079 287 401 913
644871677964632896 293 396 913
644871677984380713 285 390 899
644871678004128530 254 394 911
644871678023876347 270 397 901
644871678043624164 285 399 887
644871678063371981 267 401 897
644871678083119798 283 409 895
644871678102867615 278 410 898
644871678122615432 276 417 900
644871678142363249 278 412 895
644871678162111066 271 414 896
644871678181858883 277 411 896
644871678201606700 281 405 898
644871678221354517 279 402 900
644871678241102334 270 398 902
644871678260850157 279 401 900
644871678280597974 279 402 897
644871678300345791 280 406 901
644871678320093608 290 404 895
644871678339841425 276 403 898
644871678359589242 278 405 892
644871678379337059 281 406 895
644871678399084876 278 406 895
644871678418832693 278 403 896
644871678438580510 280 404 899
644871678458328327 282 404 897
644871678478076144 272 409 906
644871678497823961 265 407 910
644871678517571778 271 409 908
644871678537319595 268 406 890
644871678557067412 266 411 891
644871678576815229 288 415 889
644871678596563046 285 404 896
644871678616310863 269 400 901
644871678636058680 275 395 891
644871678655806497 269 398 908
644871678675554314 273 388 912
644871678695302131 275 382 916
644871678715049948 273 381 917
644871678734797765 283 380 912
644871678754545582 277 383 911
644871678774293399 265 383 918
644871678794041216 275 389 915
644871678813789033 289 392 893
644871678833536850 281 397 907
644871678853284667 295 399 907
644871678873032484 281 398 910
644871678892780301 282 392 905
644871678912528118 261 394 906
644871678932275935 254 402 896
644871678952023752 267 408 891
644871678971886276 295 410 890
644871678991630816 295 413 900
644871679011375356 283 413 906
644871679031119896 277 402 901
644871679050864436 286 401 899
644871679070608976 278 394 896
644871679090353516 277 392 901
644871679110098056 281 397 894
644871679129842596 282 402 904
644871679149587136 274 403 897
644871679169331676 278 403 908
644871679189076216 279 405 892
644871679208820756 283 405 906
644871679228565296 277 398 890
644871679248309836 276 401 903
644871679268054376 289 402 892
644871679287798916 281 406 899
644871679307543456 282 401 902
644871679327287996 287 405 892
644871679347032536 268 400 904
644871679366777076 279 398 892
644871679386521616 280 400 900
644871679406266156 277 398 896
644871679426010696 283 402 897
644871679445755236 281 403 896
644871679465499776 283 403 899
644871679485244316 275 403 899
644871679504988856 278 403 898
644871679524733396 281 402 898
644871679544477936 279 403 899
644871679564222476 279 404 898
644871679583967016 276 401 894
644871679603711556 278 402 892
644871679623456096 275 404 892
644871679643200636 286 405 895
644871679662945176 296 406 894
644871679682651512 281 402 897
644871679702397144 285 405 899
644871679722142776 283 402 902
644871679741888408 281 402 905
644871679761634040 272 400 899
644871679781379672 279 401 899
644871679801125304 277 406 888
644871679820870936 273 410 888
644871679840616568 268 415 898
644871679860362200 295 409 905
644871679880107832 290 403 895
644871679899853464 262 403 897
644871679919599096 271 405 896
644871679939344728 274 402 906
644871679959090360 281 404 898
644871679978835992 273 410 898
644871679998581624 275 411 898
644871680018327256 282 403 901
644871680038072888 279 398 895
644871680057818520 275 395 906
644871680077564152 273 396 891
644871680097309784 275 404 898
644871680117055416 281 404 901
644871680136801048 278 401 902
644871680156546680 275 400 903
644871680176292312 262 402 904
644871680196037944 273 404 898
644871680215783576 276 401 902
644871680235529208 280 399 899
644871680255274840 284 399 900
644871680275020472 279 402 897
644871680294766104 273 401 904
644871680314511736 289 397 908
644871680334257368 300 390 901
644871680354003000 292 389 899
644871680373748632 278 389 902
644871680393226678 271 398 915
644871680412979956 269 399 904
644871680432733234 263 408 902
644871680452486512 274 403 906
644871680472239790 290 407 894
644871680491993068 304 413 886
644871680511746346 276 406 900
644871680531499624 269 406 901
644871680551252902 276 397 894
644871680571006180 273 395 898
644871680590759458 276 402 891
644871680610512736 279 406 900
644871680630266014 297 413 894
644871680650019292 296 408 900
644871680669772570 273 404 908
644871680689525848 275 401 910
644871680709279126 278 398 897
644871680729032404 280 398 901
644871680748785682 280 400 894
644871680768538960 292 404 892
644871680788292238 285 403 891
644871680808045516 286 405 902
644871680827798794 288 404 897
644871680847552072 282 405 894
644871680867305350 276 405 898
644871680887058628 284 400 898
644871680906811906 292 403 899
644871680926565184 291 404 898
644871680946318462 285 403 901
644871680966071740 287 404 892
644871680985825018 286 404 903
644871681005578296 286 399 887
644871681025331574 283 402 897
644871681045084852 283 400 896
644871681064838130 288 406 894
644871681084591408 286 404 901
644871681104459405 294 405 894
644871681124209406 284 408 896
644871681143959407 277 402 904
644871681163709408 289 402 894
644871681183459409 281 401 901
644871681203209410 290 402 888
644871681222959411 284 406 899
644871681242709412 286 400 893
644871681262459413 282 406 897
644871681282209414 278 400 901
644871681301959415 302 402 888
644871681321709416 282 405 895
644871681341459417 273 398 898
644871681361209418 286 401 894
644871681380959419 298 401 900
644871681400709420 291 408 894
644871681420459421 282 406 899
644871681440209422 278 401 897
644871681459959423 286 400 894
644871681479709424 286 401 898
644871681499459425 290 403 900
644871681519209426 287 402 899
644871681538959427 286 399 897
644871681558709428 284 397 890
644871681578459429 285 400 900
644871681598209430 289 401 896
644871681617959431 291 399 898
644871681637709432 288 404 901
644871681657459433 291 402 900
644871681677209434 288 403 901
644871681696959435 288 400 903
644871681716709436 283 399 898
644871681736459437 283 399 902
644871681756209438 278 398 893
644871681775959439 282 402 901
644871681795709440 296 400 895
644871681815344774 286 406 900
644871681835098052 276 401 902
644871681854851330 294 403 893
644871681874604608 284 401 899
644871681894357886 287 399 902
644871681914111164 296 400 895
644871681933864442 277 401 903
644871681953617720 282 399 900
644871681973370998 284 400 897
644871681993124276 285 399 899
644871682012877554 285 399 893
644871682032630832 281 399 900
644871682052384110 285 403 898
644871682072137388 290 403 901
644871682091890666 284 404 898
644871682111643944 280 400 900
644871682131397222 285 402 898
644871682151150500 284 400 901
644871682170903778 281 400 899
644871682190657056 282 400 901
644871682210410334 288 403 898
644871682230163612 286 397 896
644871682249916890 280 396 894
644871682269670168 283 401 897
644871682289423446 287 401 897
644871682309176724 284 404 904
644871682328930002 286 399 891
644871682348683280 278 400 900
644871682368436558 284 404 896
644871682388189836 284 404 901
644871682407943114 288 399 900
644871682427696392 283 399 904
644871682447449670 282 400 896
644871682467202948 275 406 899
644871682486956226 285 404 891
644871682506709504 292 403 901
644871682526717672 292 400 890
644871682546463668 276 401 897
644871682566209664 283 397 887
644871682585955660 282 401 894
644871682605701656 286 402 896
644871682625447652 286 399 904
644871682645193648 288 401 901
644871682664939644 291 403 900
644871682684685640 286 404 901
644871682704431636 288 402 901
644871682724177632 281 399 897
644871682743923628 278 397 899
644871682763669624 285 403 892
644871682783415620 280 405 900
644871682803161616 291 404 890
644871682822907612 286 403 900
644871682842653608 290 402 892
644871682862399604 279 402 893
644871682882145600 281 401 893
644871682901891596 288 399 896
644871682921637592 290 400 900
644871682941383588 288 406 901
644871682961129584 290 406 900
644871682980875580 289 405 896
644871683000621576 288 403 895
644871683020367572 291 400 895
644871683040113568 292 400 898
644871683059859564 285 400 898
644871683079605560 286 402 898
644871683099351556 280 401 896
644871683119097552 288 403 897
644871683138843548 293 406 900
644871683158589544 293 405 897
644871683178335540 286 402 900
644871683198081536 289 402 897
644871683217827532 295 400 897
644871683237407866 291 402 895
644871683257158596 287 401 897
644871683276909326 292 400 898
644871683296660056 302 396 908
644871683316410786 304 397 913
644871683336161516 298 396 897
644871683355912246 292 406 906
644871683375662976 329 423 888
644871683395413706 323 424 890
644871683415164436 307 412 897
644871683434915166 293 400 906
644871683454665896 281 396 918
644871683474416626 269 393 919
644871683494167356 263 407 923
644871683513918086 267 422 914
644871683533668816 260 420 913
644871683553419546 255 411 901
644871683573170276 256 416 888
644871683592921006 257 422 889
644871683612671736 243 440 890
644871683632422466 262 451 907
644871683652173196 270 451 896
644871683671923926 268 458 886
644871683691674656 250 447 892
644871683711425386 228 451 889
644871683731176116 205 463 887
644871683750926846 221 471 882
644871683770677576 222 441 892
644871683790428306 215 412 906
644871683810179036 208 426 910
644871683829929766 199 435 913
644871683849680496 199 447 902
644871683869431226 202 447 897
644871683889181956 209 447 901
644871683908932686 213 457 907
644871683928683416 235 465 930
644871683948332226 237 461 898
644871683968085868 202 432 858
644871683987839510 185 400 845
644871684007593152 192 387 870
644871684027346794 193 385 926
644871684047100436 211 408 956
644871684066854078 226 440 956
644871684086607720 202 462 942
644871684106361362 190 470 910
644871684126115004 194 472 907
644871684145868646 202 462 903
644871684165622288 203 456 903
644871684185375930 202 455 903
644871684205129572 195 470 875
644871684224883214 190 450 881
644871684244636856 193 434 887
644871684264390498 198 425 908
644871684284144140 203 422 930
644871684303897782 208 423 932
644871684323651424 202 417 939
644871684343405066 202 419 937
644871684363158708 196 427 935
644871684382912350 193 432 941
644871684402665992 199 430 934
644871684422419634 202 429 924
644871684442173276 202 425 927
644871684461926918 205 417 912
644871684481680560 208 417 905
644871684501434202 204 419 901
644871684521187844 208 429 903
644871684540941486 213 445 912
644871684560695128 203 442 911
644871684580448770 204 441 919
644871684600202412 206 436 916
644871684619956054 205 439 914
644871684639709696 199 444 908
644871684659437876 193 435 917
644871684679192246 192 431 922
644871684698946616 196 428 916
644871684718700986 194 425 910
644871684738455356 197 413 912
644871684758209726 198 406 920
644871684777964096 208 417 928
644871684797718466 208 425 926
644871684817472836 201 437 923
644871684837227206 198 438 915
644871684856981576 201 437 914
644871684876735946 204 430 918
644871684896490316 205 432 925
644871684916244686 208 437 922
644871684935999056 204 434 907
644871684955753426 200 432 904
644871684975507796 199 425 906
644871684995262166 201 424 911
644871685015016536 201 426 912
644871685034770906 201 420 909
644871685054525276 202 423 903
644871685074279646 203 421 906
644871685094034016 199 419 915
644871685113788386 203 428 906
644871685133542756 209 460 870
644871685153297126 210 473 851
644871685173051496 200 449 866
644871685192805866 197 393 913
644871685212560236 183 339 943
644871685232314606 165 308 954
644871685252068976 182 348 956
644871685271823346 190 398 934
644871685291577716 199 449 913
644871685311332086 204 478 917
644871685331086456 202 483 931
644871685350840826 220 477 928
644871685370569715 235 452 904
644871685390324814 236 427 909
644871685410079913 224 394 919
644871685429835012 227 387 929
644871685449590111 244 385 932
644871685469345210 259 387 925
644871685489100309 263 384 931
644871685508855408 265 379 930
644871685528610507 274 377 927
644871685548365606 278 370 906
644871685568120705 285 369 923
644871685587875804 327 374 943
644871685607630903 328 384 918
644871685627386002 286 380 909
644871685647141101 275 375 881
644871685666896200 273 369 904
644871685686651299 285 362 953
644871685706406398 279 360 965
644871685726161497 279 380 965
644871685745916596 269 389 951
644871685765671695 267 401 942
644871685785426794 262 399 921
644871685805181893 255 395 900
644871685824936992 294 399 933
644871685844692091 326 404 940
644871685864447190 287 416 944
644871685884202289 259 437 934
644871685903957388 272 457 919
644871685923712487 267 465 911
644871685943467586 252 460 927
644871685963222685 233 453 922
644871685982977784 232 453 912
644871686002732883 209 451 901
644871686022487982 205 449 889
644871686042243081 212 445 871
644871686061998180 202 433 867
644871686081574886 205 435 855
644871686101335082 212 440 851
644871686121095278 200 444 848
644871686140855474 189 451 853
644871686160615670 183 455 844
644871686180375866 159 459 843
644871686200136062 166 467 841
644871686219896258 165 466 857
644871686239656454 161 466 875
644871686259416650 167 468 903
644871686279176846 189 469 907
644871686298937042 187 473 925
644871686318697238 193 488 946
644871686338457434 195 492 945
644871686358217630 181 488 942
644871686377977826 195 488 931
644871686397738022 199 478 931
644871686417498218 205 463 923
644871686437258414 214 452 915
644871686457018610 210 443 902
644871686476778806 210 439 883
644871686496539002 205 437 874
644871686516299198 208 442 871
644871686536059394 226 442 865
644871686555819590 236 443 874
644871686575579786 238 443 889
644871686595339982 237 449 910
644871686615100178 244 453 903
644871686634860374 233 462 885
644871686654620570 231 470 872
644871686674380766 241 469 874
644871686694140962 248 465 889
644871686713901158 248 453 908
644871686733661354 249 447 907
644871686753421550 223 452 916
644871686773181746 217 454 910
644871686793145858 226 464 909
644871686812900228 235 469 911
644871686832654598 231 464 917
644871686852408968 225 467 922
644871686872163338 226 471 938
644871686891917708 245 475 947
644871686911672078 255 485 931
644871686931426448 259 488 915
644871686951180818 254 483 907
644871686970935188 232 476 886
644871686990689558 219 462 885
644871687010443928 217 442 897
644871687030198298 216 430 911
644871687049952668 205 428 906
644871687069707038 198 442 885
644871687089461408 168 452 843
644871687109215778 129 457 817
644871687128970148 105 459 850
644871687148724518 115 447 900
644871687168478888 159 447 947
644871687188233258 171 442 956
644871687207987628 179 455 946
644871687227741998 184 487 913
644871687247496368 157 495 907
644871687267250738 212 538 859
644871687287005108 239 520 845
644871687306759478 186 497 870
644871687326513848 171 486 882
644871687346268218 192 466 890
644871687366022588 197 449 902
644871687385776958 178 444 912
644871687405531328 168 444 919
644871687425285698 168 449 921
644871687445040068 164 453 917
644871687464794438 169 459 918
644871687484548808 164 470 926
644871687504405130 169 478 917
644871687524156588 177 477 898
644871687543908046 172 479 895
644871687563659504 161 482 897
644871687583410962 140 479 902
644871687603162420 176 492 878
644871687622913878 195 487 878
644871687642665336 167 467 898
644871687662416794 157 457 904
644871687682168252 176 460 905
644871687701919710 165 460 906
644871687721671168 155 469 915
644871687741422626 162 480 910
644871687761174084 185 485 899
644871687780925542 181 476 895
644871687800677000 182 474 897
644871687820428458 188 470 898
644871687840179916 190 468 899
644871687859931374 185 466 907
644871687879682832 184 464 902
644871687899434290 180 468 910
644871687919185748 170 459 909
644871687938937206 174 467 904
644871687958688664 166 462 891
644871687978440122 159 466 902
644871687998191580 161 462 901
644871688017943038 174 469 894
644871688037694496 182 460 906
644871688057445954 175 456 913
644871688077197412 185 456 916
644871688096948870 185 452 929
644871688116700328 194 456 939
644871688136451786 197 463 928
644871688156203244 188 467 915
644871688175954702 184 474 898
644871688195706160 192 475 896
644871688215444878 199 469 904
644871688235196700 204 459 906
644871688254948522 200 455 911
644871688274700344 197 450 911
644871688294452166 197 448 900
644871688314203988 194 452 901
644871688333955810 194 462 897
644871688353707632 191 460 908
644871688373459454 193 465 921
644871688393211276 190 464 925
644871688412963098 174 465 923
644871688432714920 184 473 931
644871688452466742 203 478 914
644871688472218564 193 470 907
644871688491970386 178 459 904
644871688511722208 184 457 900
644871688531474030 183 459 899
644871688551225852 166 453 899
644871688570977674 168 457 901
644871688590729496 174 456 902
644871688610481318 167 455 904
644871688630233140 172 458 906
644871688649984962 182 462 906
644871688669736784 177 459 910
644871688689488606 186 460 903
644871688709240428 197 464 904
644871688728992250 194 479 905
644871688748744072 174 471 917
644871688768495894 167 460 921
644871688788247716 176 461 911
644871688807999538 171 452 912
644871688827751360 175 460 910
644871688847503182 177 462 913
644871688867255004 166 460 918
644871688887006826 166 455 919
644871688906758648 166 460 916
644871688926459526 152 463 931
644871688946212804 129 457 895
644871688965966082 157 456 888
644871688985719360 205 479 911
644871689005472638 198 447 928
644871689025225916 165 427 942
644871689044979194 156 424 910
644871689064732472 186 447 911
644871689084485750 185 438 941
644871689104239028 172 407 938
644871689123992306 150 397 935
644871689143745584 159 405 923
644871689163498862 174 406 922
644871689183252140 175 398 928
644871689203005418 176 399 924
644871689222758696 166 404 927
644871689242511974 169 402 931
644871689262265252 177 408 924
644871689282018530 154 412 936
644871689301771808 150 416 935
644871689321525086 174 438 930
644871689341278364 163 420 938
644871689361031642 163 416 937
644871689380784920 169 413 927
644871689400538198 169 413 928
644871689420291476 163 407 929
644871689440044754 168 411 929
644871689459798032 173 404 929
644871689479551310 181 408 927
644871689499304588 177 414 931
644871689519057866 182 390 938
644871689538811144 198 387 925
644871689558564422 169 409 905
644871689578317700 100 424 934
644871689598070978 121 448 930
644871689617824256 130 466 912
644871689637666769 191 494 873
644871689657417498 196 492 885
644871689677168227 191 491 898
644871689696918956 195 484 914
644871689716669685 193 467 906
644871689736420414 177 450 916
644871689756171143 181 438 909
644871689775921872 180 444 903
644871689795672601 171 458 920
644871689815423330 178 461 912
644871689835174059 196 470 899
644871689854924788 189 467 910
644871689874675517 186 456 910
644871689894426246 184 454 913
644871689914176975 178 454 916
644871689933927704 188 458 907
644871689953678433 191 462 905
644871689973429162 189 463 911
644871689993179891 191 459 908
644871690012930620 190 462 911
644871690032681349 190 455 911
644871690052432078 187 457 910
644871690072182807 191 454 909
644871690091933536 187 457 913
644871690111684265 187 452 914
644871690131434994 191 456 913
644871690151185723 193 457 914
644871690170936452 188 460 914
644871690190687181 188 458 910
644871690210437910 190 456 909
644871690230188639 190 454 913
644871690249939368 185 450 903
644871690269690097 185 450 915
644871690289440826 197 451 901
644871690309191555 193 457 919
644871690328942284 191 456 912
644871690348693010 194 460 907
644871690368443740 194 456 915
644871690388194470 195 454 903
644871690407945200 190 453 916
644871690427695930 193 451 909
644871690447446660 189 456 910
644871690467197390 181 454 907
644871690486948120 193 456 911
644871690506698850 195 455 910
644871690526449580 195 453 907
644871690546200310 189 454 914
644871690565951040 193 453 907
644871690585701770 198 456 909
644871690605452500 197 454 914
644871690625203230 196 455 914
644871690644953960 194 454 912
644871690664704690 193 457 910
644871690684455420 198 455 904
644871690704206150 196 451 911
644871690723956880 198 450 910
644871690743707610 200 461 896
644871690763458340 199 456 886
644871690783209070 200 460 892
644871690802959800 200 460 917
644871690822710530 199 455 920
644871690842461260 201 451 927
644871690862211990 203 446 913
644871690881962720 196 446 909
644871690901713450 190 447 922
644871690921464180 199 447 920
644871690941214910 199 448 913
644871690960965640 198 451 918
644871690980716370 201 454 906
644871691000467100 201 457 906
644871691020217830 202 458 902
644871691039968560 206 456 907
644871691059910460 201 458 898
644871691079655728 200 458 911
644871691099400996 203 458 892
644871691119146264 202 457 910
644871691138891532 200 455 902
644871691158636800 198 456 912
644871691178382068 199 457 911
644871691198127336 197 450 907
644871691217872604 199 452 901
644871691237617872 200 453 906
644871691257363140 200 455 907
