timestamp ch1 ch2 ch3 ambient
644871400484379136 -461695 -432378 -419510 -544231
644871400491768320 -461726 -432450 -419501 -544190
644871400499157504 -461565 -432384 -419423 -544175
644871400506546688 -461566 -432321 -419417 -544196
644871400513935872 -461532 -432267 -419311 -544187
644871400521325056 -461426 -432186 -419341 -544265
644871400528714240 -461439 -432153 -419264 -544237
644871400536103424 -461438 -432094 -419186 -544215
644871400543492608 -461348 -432025 -419216 -544192
644871400550881792 -461317 -432009 -419174 -544250
644871400558270976 -461293 -432025 -419087 -544241
644871400565660160 -461270 -431965 -419008 -544250
644871400573049344 -461254 -431868 -418923 -544241
644871400580438528 -461209 -431844 -418993 -544241
644871400587827712 -461317 -431679 -419075 -544292
644871400595216896 -461172 -431625 -418836 -544256
644871400602606080 -461020 -431571 -418866 -544284
644871400609995264 -460980 -431487 -418816 -544242
644871400617384448 -460907 -431490 -418697 -544254
644871400624773632 -461001 -431334 -418558 -544309
644871400632162816 -460913 -431331 -418512 -544243
644871400639552000 -460857 -431354 -418427 -544171
644871400646941184 -460782 -431329 -418433 -544247
644871400654330368 -460781 -431258 -418479 -544257
644871400661719552 -460765 -431293 -418421 -544268
644871400669108736 -460670 -431232 -418385 -544154
644871400676497920 -460656 -431178 -418346 -544236
644871400683887104 -460702 -431132 -418325 -544196
644871400691276288 -460767 -431099 -418277 -544234
644871400698665472 -460694 -431155 -418331 -544282
644871400706054656 -460594 -431146 -418330 -544271
644871400713443840 -460644 -431080 -418241 -544325
644871400720833024 -460673 -430996 -418252 -544256
644871400728222208 -460560 -430982 -418258 -544185
644871400735611392 -460582 -430972 -418314 -544185
644871400743000576 -460541 -430959 -418194 -544164
644871400750389760 -460545 -430969 -418199 -544275
644871400757778944 -460615 -430990 -418180 -544197
644871400765168128 -460548 -430927 -418138 -544179
644871400772557312 -460575 -430874 -418114 -544226
644871400779946496 -460610 -430926 -418075 -544325
644871400787335680 -460600 -430900 -418121 -544218
644871400794724864 -460543 -430760 -418030 -544199
644871400802114048 -460630 -430869 -418073 -544229
644871400809503232 -460691 -430869 -418086 -544260
644871400816892416 -460589 -430763 -418131 -544271
644871400824281600 -460669 -430855 -418071 -544302
644871400831670784 -460733 -430818 -418098 -544299
644871400839059968 -460769 -430889 -418129 -544288
644871400846449152 -460784 -430841 -418134 -544250
644871400853869293 -460724 -430733 -418144 -544280
644871400861256656 -460790 -430791 -418248 -544214
644871400868644019 -460888 -430921 -418372 -544151
644871400876031382 -460820 -431011 -418394 -544265
644871400883418745 -460889 -431044 -418498 -544270
644871400890806108 -460932 -430996 -418523 -544275
644871400898193471 -461060 -431074 -418550 -544264
644871400905580834 -461002 -430941 -418559 -544154
644871400912968197 -461094 -430975 -418473 -544220
644871400920355560 -461008 -431030 -418520 -544302
644871400927742923 -461092 -431042 -418504 -544303
644871400935130286 -461134 -431102 -418495 -544226
644871400942517649 -461220 -430993 -418554 -544222
644871400949905012 -461230 -430998 -418561 -544292
644871400957292375 -461144 -430928 -418611 -544217
644871400964679738 -461193 -430968 -418621 -544199
644871400972067101 -461174 -430923 -418556 -544215
644871400979454464 -461135 -430927 -418640 -544183
644871400986810880 -461298 -430866 -418531 -544069
644871400994200064 -461197 -430776 -418656 -544088
644871401001589248 -461234 -430859 -418651 -544079
644871401008978432 -461291 -430806 -418638 -544151
644871401016367616 -461277 -430763 -418578 -544103
644871401023756800 -461313 -430736 -418614 -544120
644871401031145984 -461289 -430750 -418588 -544136
644871401038535168 -461377 -430569 -418592 -544149
644871401045924352 -461378 -430652 -418561 -544206
644871401053313536 -461390 -430618 -418598 -544228
644871401060702720 -461398 -430546 -418554 -544135
644871401068091904 -461355 -430609 -418631 -544145
644871401075481088 -461455 -430534 -418571 -544071
644871401082870272 -461453 -430417 -418509 -544144
644871401090259456 -461555 -430444 -418541 -544118
644871401097648640 -461520 -430407 -418543 -544212
644871401105037824 -461555 -430416 -418567 -544151
644871401112427008 -461545 -430329 -418554 -544196
644871401119785252 -461599 -430141 -418460 -544088
644871401127176256 -461568 -430168 -418505 -544071
644871401134567260 -461556 -430112 -418481 -544086
644871401141958264 -461635 -430044 -418516 -544124
644871401149349268 -461568 -429985 -418423 -544086
644871401156740272 -461628 -429936 -418452 -544080
644871401164131276 -461639 -429884 -418405 -544067
644871401171522280 -461718 -429862 -418422 -544089
644871401178913284 -461722 -429836 -418468 -543994
644871401186304288 -461804 -429796 -418402 -544017
644871401193695292 -461720 -429745 -418339 -544097
644871401201086296 -461727 -429610 -418344 -544110
644871401208477300 -461748 -429666 -418311 -544169
644871401215868304 -461756 -429606 -418312 -544034
644871401223259308 -461751 -429553 -418372 -544063
644871401230650312 -461745 -429503 -418264 -544111
644871401238041316 -461799 -429414 -418224 -544052
644871401245432320 -461795 -429357 -418179 -543966
644871401252823332 -461963 -429361 -418217 -543991
644871401260214336 -461989 -429215 -418103 -543979
644871401267605340 -461920 -429212 -418077 -544075
644871401274996344 -461956 -429159 -417949 -544089
644871401282387348 -462034 -429079 -417902 -544132
644871401289778352 -461962 -429079 -417931 -544284
644871401297169356 -461933 -428914 -417926 -544132
644871401304560360 -461948 -428838 -417812 -544132
644871401311951364 -462007 -428751 -417719 -544132
644871401319342368 -461934 -428792 -417668 -544102
644871401326733372 -461835 -428690 -417740 -544048
644871401334124376 -461901 -428686 -417723 -544089
644871401341515380 -461806 -428622 -417696 -544087
644871401348906384 -461841 -428595 -417565 -544065
644871401356297388 -461892 -428539 -417598 -544087
644871401363688392 -461860 -428446 -417493 -544016
644871401371079396 -461796 -428442 -417511 -544010
644871401378470400 -461793 -428296 -417394 -543976
644871401385861412 -461748 -428347 -417238 -544055
644871401393252416 -461724 -428316 -417318 -544000
644871401400643420 -461869 -428309 -417353 -544004
644871401408034424 -461770 -428258 -417250 -544061
644871401415425428 -461663 -428257 -417247 -544075
644871401422816432 -461683 -428218 -417176 -544082
644871401430207436 -461674 -428228 -417280 -544055
644871401437598440 -461782 -428278 -417288 -544156
644871401444989444 -461652 -428265 -417211 -544149
644871401452380448 -461631 -428198 -417170 -544144
644871401459771452 -461683 -428237 -417209 -544121
644871401467162456 -461712 -428141 -417173 -544103
644871401474553460 -461686 -428091 -417188 -544188
644871401481944464 -461580 -428060 -417088 -544099
644871401489335468 -461585 -428044 -417137 -544088
644871401496726472 -461524 -428055 -417068 -544103
644871401504117476 -461514 -428084 -417006 -544110
644871401511508480 -461454 -427999 -417063 -544160
644871401518961389 -461434 -428095 -416911 -544190
644871401526348752 -461438 -428118 -416921 -544232
644871401533736115 -461462 -428199 -417007 -544251
644871401541123478 -461360 -428098 -416987 -544268
644871401548510841 -461307 -428050 -416995 -544282
644871401555898204 -461251 -428001 -416880 -544179
644871401563285567 -461271 -428155 -416966 -544201
644871401570672930 -461300 -428090 -416911 -544267
644871401578060293 -461295 -428028 -416860 -544263
644871401585447656 -461206 -428155 -416959 -544221
644871401592835019 -461183 -428130 -416886 -544112
644871401600222382 -461227 -428197 -416922 -544206
644871401607609745 -461183 -428224 -416849 -544124
644871401614997108 -461043 -428370 -416982 -544158
644871401622384471 -461036 -428300 -416955 -544248
644871401629771834 -461018 -428385 -417048 -544204
644871401637159197 -461023 -428372 -417000 -544241
644871401644546560 -460973 -428456 -417035 -544253
644871401651872036 -460955 -428375 -416819 -544214
644871401659263040 -460823 -428460 -416886 -544226
644871401666654044 -460898 -428499 -416938 -544305
644871401674045048 -460750 -428531 -416867 -544180
644871401681436052 -460684 -428565 -416920 -544266
644871401688827056 -460734 -428536 -416846 -544145
644871401696218060 -460804 -428624 -416936 -544213
644871401703609064 -460733 -428556 -416934 -544239
644871401711000068 -460703 -428710 -416847 -544368
644871401718391072 -460647 -428777 -416916 -544373
644871401725782076 -460682 -428880 -416964 -544272
644871401733173080 -460696 -428985 -417021 -544235
644871401740564084 -460696 -429061 -416976 -544195
644871401747955088 -460658 -429073 -417181 -544254
644871401755346092 -460816 -429174 -417151 -544262
644871401762737096 -460785 -429402 -417252 -544217
644871401770128100 -460796 -429455 -417332 -544290
644871401777519104 -460824 -429559 -417344 -544313
644871401784910116 -460767 -429672 -417359 -544331
644871401792301120 -460743 -429754 -417433 -544224
644871401799692124 -460851 -429828 -417485 -544243
644871401807083128 -460813 -429950 -417578 -544300
644871401814474132 -460828 -430048 -417714 -544254
644871401821865136 -460864 -430110 -417798 -544208
644871401829256140 -460835 -430253 -417860 -544212
644871401836647144 -460918 -430338 -417807 -544326
644871401844038148 -460914 -430325 -417797 -544219
644871401851429152 -460977 -430485 -417885 -544255
644871401858820156 -461037 -430606 -417949 -544221
644871401866211160 -460948 -430655 -418051 -544269
644871401873602164 -461046 -430690 -418048 -544201
644871401880993168 -461029 -430814 -418167 -544224
644871401888384172 -461025 -430863 -418210 -544283
644871401895775176 -461034 -430957 -418147 -544358
644871401903166180 -461071 -430867 -418138 -544276
644871401910557184 -461074 -430901 -418190 -544221
644871401918010093 -461190 -430909 -418274 -544084
644871401925397456 -461205 -430934 -418209 -544189
644871401932784819 -461142 -430987 -418183 -544161
644871401940172182 -461109 -431009 -418114 -544225
644871401947559545 -461158 -430964 -418098 -544286
644871401954946908 -461063 -430993 -418125 -544218
644871401962334271 -461050 -431072 -418162 -544281
644871401969721634 -461072 -430991 -418156 -544284
644871401977108997 -461170 -431010 -418105 -544282
644871401984496360 -461102 -430973 -418108 -544232
644871401991883723 -461175 -430877 -418125 -544304
644871401999271086 -461117 -430885 -418047 -544275
644871402006658449 -461129 -430841 -417986 -544239
644871402014045812 -461125 -430916 -418064 -544348
644871402021433175 -461086 -430825 -417963 -544267
644871402028820538 -461054 -430887 -418008 -544229
644871402036207901 -461091 -430907 -417925 -544221
644871402043595264 -461147 -430840 -417976 -544242
644871402050920740 -461005 -430786 -418063 -544212
644871402058311744 -461002 -430770 -418081 -544319
644871402065702748 -461065 -430846 -418021 -544226
644871402073093752 -461008 -430636 -417923 -544198
644871402080484756 -460940 -430644 -417881 -544196
644871402087875760 -461026 -430655 -417826 -544206
644871402095266764 -460912 -430645 -417807 -544225
644871402102657768 -460906 -430602 -417739 -544311
644871402110048772 -460927 -430617 -417774 -544200
644871402117439776 -460976 -430556 -417753 -544235
644871402124830780 -460997 -430619 -417779 -544323
644871402132221784 -460953 -430600 -417710 -544247
644871402139612788 -460925 -430535 -417665 -544306
644871402147003792 -460878 -430512 -417681 -544323
644871402154394796 -460916 -430402 -417627 -544205
644871402161785800 -460803 -430399 -417596 -544256
644871402169176804 -460833 -430447 -417560 -544203
644871402176567808 -460840 -430502 -417571 -544276
644871402183989760 -460742 -430432 -417451 -544490
644871402191378944 -460702 -430421 -417411 -544351
644871402198768128 -460764 -430438 -417505 -544307
644871402206157312 -460725 -430374 -417455 -544237
644871402213546496 -460648 -430434 -417403 -544218
644871402220935680 -460676 -430397 -417361 -544228
644871402228324864 -460600 -430392 -417412 -544180
644871402235714048 -460575 -430329 -417290 -544189
644871402243103232 -460594 -430468 -417264 -544365
644871402250492416 -460560 -430464 -417352 -544263
644871402257881600 -460594 -430341 -417289 -544284
644871402265270784 -460599 -430378 -417236 -544252
644871402272659968 -460534 -430410 -417222 -544235
644871402280049152 -460614 -430472 -417290 -544285
644871402287438336 -460530 -430366 -417298 -544247
644871402294827520 -460529 -430431 -417232 -544191
644871402302216704 -460482 -430442 -417204 -544163
644871402309605888 -460468 -430411 -417138 -544240
644871402316995072 -460496 -430415 -417172 -544215
644871402324384256 -460503 -430427 -417152 -544276
644871402331773440 -460417 -430435 -417166 -544307
644871402339162624 -460455 -430399 -417193 -544237
644871402346551808 -460486 -430394 -417225 -544219
644871402353940992 -460375 -430375 -417223 -544194
644871402361330176 -460354 -430276 -417236 -544156
644871402368719360 -460337 -430266 -417151 -544276
644871402376108544 -460323 -430383 -417129 -544206
644871402383497728 -460398 -430445 -417228 -544182
644871402390886912 -460345 -430449 -417161 -544214
